,BlockCode,MaxAdDown,tract
263644,90076802003000,15.0,9007680200
263645,90076802003001,15.0,9007680200
263646,90076802003002,15.0,9007680200
263510,90076802003021,15.0,9007680200
263889,90076802003025,15.0,9007680200
263589,90076802003035,15.0,9007680200
263900,90076802003036,15.0,9007680200
263902,90076802003038,15.0,9007680200
263659,90076802003039,15.0,9007680200
263531,90076802004001,18.0,9007680200
263909,90076802004002,15.0,9007680200
263911,90076802004004,15.0,9007680200
263912,90076802004005,15.0,9007680200
263913,90076802004006,15.0,9007680200
263915,90076802004008,15.0,9007680200
263916,90076802004009,15.0,9007680200
263917,90076802004010,15.0,9007680200
263757,90076802004011,15.0,9007680200
263778,90076802004012,15.0,9007680200
263920,90076802004013,15.0,9007680200
263660,90076802004014,15.0,9007680200
263922,90076802004015,15.0,9007680200
263663,90076802004018,15.0,9007680200
263927,90076802004020,15.0,9007680200
263664,90076802004021,15.0,9007680200
263929,90076802004022,15.0,9007680200
263667,90076802005002,15.0,9007680200
263671,90076802005006,15.0,9007680200
264691,90091201002003,15.0,9009120100
264707,90091201003000,15.0,9009120100
264715,90091201003008,15.0,9009120100
264718,90091201003011,15.0,9009120100
264573,90091201003014,0.0,9009120100
264574,90091201004000,15.0,9009120100
264581,90091201004008,0.0,9009120100
265101,90091202001001,15.0,9009120200
265111,90091202001012,15.0,9009120200
265292,90091202001014,15.0,9009120200
265114,90091202001016,15.0,9009120200
264964,90091202001017,18.0,9009120200
265119,90091202001023,0.0,9009120200
265300,90091202001024,15.0,9009120200
265126,90091202002006,15.0,9009120200
265128,90091202002008,15.0,9009120200
265129,90091202002009,15.0,9009120200
265130,90091202002010,15.0,9009120200
265008,90091202002025,18.0,9009120200
265146,90091202002026,0.0,9009120200
265327,90091202002028,15.0,9009120200
265330,90091202002031,15.0,9009120200
265331,90091202002032,15.0,9009120200
265335,90091202002036,15.0,9009120200
265152,90091202002037,15.0,9009120200
265337,90091202002038,15.0,9009120200
265153,90091202002041,0.0,9009120200
265339,90091202002042,15.0,9009120200
265155,90091202003000,15.0,9009120200
265156,90091202003001,15.0,9009120200
265344,90091202003003,15.0,9009120200
265345,90091202003004,15.0,9009120200
265349,90091202003008,15.0,9009120200
265062,90091202004003,18.0,9009120200
265174,90091202004006,0.0,9009120200
265387,90091202004020,15.0,9009120200
265388,90091202004021,15.0,9009120200
265178,90091202004023,15.0,9009120200
265993,90091251001008,15.0,9009125100
265892,90091251001031,15.0,9009125100
265904,90091251002008,15.0,9009125100
265909,90091251002013,15.0,9009125100
266529,90091252001009,15.0,9009125200
266530,90091252001010,15.0,9009125200
266395,90091252002006,15.0,9009125200
266400,90091252002011,15.0,9009125200
266401,90091252002012,0.0,9009125200
266402,90091252002013,0.0,9009125200
266414,90091252002025,15.0,9009125200
266415,90091252002026,0.0,9009125200
266307,90091252002027,18.0,9009125200
266419,90091252002032,15.0,9009125200
266424,90091252002037,15.0,9009125200
266427,90091252002040,15.0,9009125200
266577,90091252003001,15.0,9009125200
266578,90091252003002,15.0,9009125200
266972,90091253001000,15.0,9009125300
266973,90091253001001,15.0,9009125300
266974,90091253001002,15.0,9009125300
266975,90091253001003,15.0,9009125300
266981,90091253001009,15.0,9009125300
266983,90091253001011,15.0,9009125300
266994,90091253001027,15.0,9009125300
266995,90091253001028,15.0,9009125300
266996,90091253001029,15.0,9009125300
267000,90091253002000,0.0,9009125300
267136,90091253002003,15.0,9009125300
267137,90091253002004,15.0,9009125300
267160,90091253002027,15.0,9009125300
266943,90091253002028,18.0,9009125300
267162,90091253002029,15.0,9009125300
266945,90091253002030,18.0,9009125300
267016,90091253003000,0.0,9009125300
267168,90091253003005,15.0,9009125300
267021,90091253003008,0.0,9009125300
267022,90091253003009,15.0,9009125300
267180,90091253003020,15.0,9009125300
267034,90091253003022,15.0,9009125300
267589,90091254001001,15.0,9009125400
267433,90091254001003,15.0,9009125400
267527,90091254002000,15.0,9009125400
267622,90091254002003,15.0,9009125400
267528,90091254002004,0.0,9009125400
267529,90091254002005,0.0,9009125400
267530,90091254002006,15.0,9009125400
267629,90091254002012,15.0,9009125400
268068,90091301011002,15.0,9009130101
268071,90091301011005,15.0,9009130101
268089,90091301011024,15.0,9009130101
267832,90091301011030,18.0,9009130101
268096,90091301011031,15.0,9009130101
268098,90091301011035,15.0,9009130101
268099,90091301011036,15.0,9009130101
268100,90091301011037,15.0,9009130101
268102,90091301011039,15.0,9009130101
268126,90091301012005,15.0,9009130101
267873,90091301012006,18.0,9009130101
268035,90091301012007,15.0,9009130101
267959,90091301012029,15.0,9009130101
267960,90091301012030,15.0,9009130101
267961,90091301012031,0.0,9009130101
267962,90091301012032,0.0,9009130101
267963,90091301012033,15.0,9009130101
267964,90091301012034,0.0,9009130101
267967,90091301012037,15.0,9009130101
267974,90091301012046,15.0,9009130101
267975,90091301012047,15.0,9009130101
267977,90091301012049,15.0,9009130101
268474,90091301021000,18.0,9009130102
268476,90091301021002,18.0,9009130102
268593,90091301021007,15.0,9009130102
268647,90091301021014,15.0,9009130102
268569,90091301022000,15.0,9009130102
268571,90091301022002,0.0,9009130102
268577,90091301022009,0.0,9009130102
268663,90091301022013,15.0,9009130102
268666,90091301022016,15.0,9009130102
268668,90091301022018,15.0,9009130102
268669,90091301022019,15.0,9009130102
268671,90091301022021,15.0,9009130102
268672,90091301022022,15.0,9009130102
268675,90091301022025,15.0,9009130102
268690,90091301022041,15.0,9009130102
269034,90091302001001,15.0,9009130200
269040,90091302001007,15.0,9009130200
269041,90091302001008,15.0,9009130200
269044,90091302001011,15.0,9009130200
269045,90091302001012,15.0,9009130200
269054,90091302001021,0.0,9009130200
269056,90091302001023,0.0,9009130200
269058,90091302001025,0.0,9009130200
269059,90091302001026,0.0,9009130200
269060,90091302001027,0.0,9009130200
269061,90091302001028,15.0,9009130200
269247,90091302001029,15.0,9009130200
269250,90091302002002,15.0,9009130200
269254,90091302002006,15.0,9009130200
269255,90091302002007,15.0,9009130200
269065,90091302002008,15.0,9009130200
269069,90091302002014,15.0,9009130200
269264,90091302002016,15.0,9009130200
269265,90091302002017,15.0,9009130200
269072,90091302002019,0.0,9009130200
269073,90091302002020,15.0,9009130200
269271,90091302002024,15.0,9009130200
269078,90091302003002,15.0,9009130200
269289,90091302003017,15.0,9009130200
269084,90091302004001,0.0,9009130200
269085,90091302004002,15.0,9009130200
269086,90091302004003,15.0,9009130200
269087,90091302004004,15.0,9009130200
269093,90091302004014,0.0,9009130200
269305,90091302004016,15.0,9009130200
269307,90091302004018,15.0,9009130200
269095,90091302004020,15.0,9009130200
269096,90091302004021,15.0,9009130200
269098,90091302004023,15.0,9009130200
269318,90091302005002,15.0,9009130200
269108,90091302005010,15.0,9009130200
269003,90091302005014,15.0,9009130200
269118,90091302005024,15.0,9009130200
269119,90091302005025,15.0,9009130200
269342,90091302005026,15.0,9009130200
269343,90091302005028,15.0,9009130200
269124,90091302005036,0.0,9009130200
269125,90091302005037,15.0,9009130200
269786,90091401001000,15.0,9009140100
269736,90091401001001,18.0,9009140100
269788,90091401001002,15.0,9009140100
269741,90091401001007,18.0,9009140100
269810,90091401001024,15.0,9009140100
269776,90091401001025,15.0,9009140100
269777,90091401001026,15.0,9009140100
269759,90091401001027,18.0,9009140100
269779,90091401001028,15.0,9009140100
269815,90091401001029,15.0,9009140100
269817,90091401001031,15.0,9009140100
269818,90091401001032,15.0,9009140100
269762,90091401001033,18.0,9009140100
269821,90091401001035,15.0,9009140100
269765,90091401001037,18.0,9009140100
269826,90091401001040,15.0,9009140100
269827,90091401001041,15.0,9009140100
269828,90091401001042,15.0,9009140100
269780,90091401001044,15.0,9009140100
269781,90091401001045,15.0,9009140100
269832,90091401001046,15.0,9009140100
270142,90091402001000,15.0,9009140200
270143,90091402001001,15.0,9009140200
270145,90091402001003,15.0,9009140200
270146,90091402001004,15.0,9009140200
270147,90091402001005,15.0,9009140200
270148,90091402001006,15.0,9009140200
270149,90091402001009,0.0,9009140200
270150,90091402001010,15.0,9009140200
270152,90091402001012,15.0,9009140200
270153,90091402001013,15.0,9009140200
270154,90091402001014,15.0,9009140200
270155,90091402001015,15.0,9009140200
270122,90091402001016,18.0,9009140200
270157,90091402001017,15.0,9009140200
270158,90091402001018,15.0,9009140200
270235,90091402001019,15.0,9009140200
270159,90091402001020,15.0,9009140200
270160,90091402001021,15.0,9009140200
270161,90091402001022,15.0,9009140200
270239,90091402001023,15.0,9009140200
270164,90091402001026,15.0,9009140200
270165,90091402001027,15.0,9009140200
270167,90091402001029,15.0,9009140200
270173,90091402001035,15.0,9009140200
270175,90091402001037,15.0,9009140200
270254,90091402001038,15.0,9009140200
270138,90091402001039,15.0,9009140200
270139,90091402001040,15.0,9009140200
270179,90091402001042,15.0,9009140200
270180,90091402001043,15.0,9009140200
270457,90091403002000,15.0,9009140300
270458,90091403002001,15.0,9009140300
270397,90091403002003,18.0,9009140300
270461,90091403002004,15.0,9009140300
270462,90091403002005,15.0,9009140300
270398,90091403002006,18.0,9009140300
270464,90091403002007,15.0,9009140300
270399,90091403002008,18.0,9009140300
270400,90091403002009,18.0,9009140300
270401,90091403002010,18.0,9009140300
270402,90091403002011,18.0,9009140300
270441,90091403002012,15.0,9009140300
270403,90091403002013,18.0,9009140300
270442,90091403002014,15.0,9009140300
270472,90091403002015,15.0,9009140300
270407,90091403002019,18.0,9009140300
270409,90091403002021,18.0,9009140300
270875,90091404001013,15.0,9009140400
270806,90091404001015,15.0,9009140400
270877,90091404001016,15.0,9009140400
270818,90091404002011,15.0,9009140400
270857,90091404002018,15.0,9009140400
270898,90091404002019,15.0,9009140400
270899,90091404002020,15.0,9009140400
270825,90091404002024,0.0,9009140400
271053,90091405002007,18.0,9009140500
271084,90091405002009,0.0,9009140500
271106,90091405002010,0.0,9009140500
271107,90091405002011,15.0,9009140500
271109,90091405002013,15.0,9009140500
271111,90091405002015,0.0,9009140500
271114,90091405003002,15.0,9009140500
271115,90091405003003,15.0,9009140500
271116,90091405003004,15.0,9009140500
271118,90091405003006,15.0,9009140500
271119,90091405003007,15.0,9009140500
271866,90091408001010,15.0,9009140800
271868,90091408001012,15.0,9009140800
271876,90091408002005,0.0,9009140800
271853,90091408002006,15.0,9009140800
271854,90091408002007,0.0,9009140800
271961,90091408002008,15.0,9009140800
271969,90091408003005,15.0,9009140800
271970,90091408003006,15.0,9009140800
271972,90091408003008,15.0,9009140800
271973,90091408003009,15.0,9009140800
271974,90091408003010,15.0,9009140800
271975,90091408003011,15.0,9009140800
271976,90091408003012,15.0,9009140800
271977,90091408003013,15.0,9009140800
271978,90091408003014,15.0,9009140800
271979,90091408003015,15.0,9009140800
271980,90091408003016,15.0,9009140800
271889,90091408004003,15.0,9009140800
272282,90091409002002,15.0,9009140900
272284,90091409002004,15.0,9009140900
272292,90091409003005,15.0,9009140900
272294,90091409003007,15.0,9009140900
272295,90091409003008,15.0,9009140900
272296,90091409003009,15.0,9009140900
272297,90091409003010,15.0,9009140900
272301,90091409003014,15.0,9009140900
272228,90091409005000,15.0,9009140900
272314,90091409005003,15.0,9009140900
272656,90091410002019,15.0,9009141000
272521,90091410002025,18.0,9009141000
272575,90091410002026,15.0,9009141000
272576,90091410002027,15.0,9009141000
272578,90091410002029,0.0,9009141000
272919,90091411001005,15.0,9009141100
272926,90091411001012,15.0,9009141100
272882,90091411001019,15.0,9009141100
272934,90091411001020,15.0,9009141100
272937,90091411002002,15.0,9009141100
273265,90091412001008,15.0,9009141200
273266,90091412001009,15.0,9009141200
273157,90091412002010,15.0,9009141200
273555,90091413001004,15.0,9009141300
273550,90091413001007,15.0,9009141300
273671,90091413001009,15.0,9009141300
273561,90091413001011,15.0,9009141300
273562,90091413001012,15.0,9009141300
273563,90091413001013,15.0,9009141300
273564,90091413001014,15.0,9009141300
273565,90091413001015,15.0,9009141300
273566,90091413001016,15.0,9009141300
273567,90091413001017,15.0,9009141300
273568,90091413001018,15.0,9009141300
273569,90091413001019,15.0,9009141300
273570,90091413001020,15.0,9009141300
273571,90091413001021,15.0,9009141300
273572,90091413001022,15.0,9009141300
273527,90091413003003,18.0,9009141300
273703,90091413004000,15.0,9009141300
273590,90091413004001,15.0,9009141300
273591,90091413004002,15.0,9009141300
273592,90091413004003,15.0,9009141300
273593,90091413004004,15.0,9009141300
273594,90091413004005,15.0,9009141300
273595,90091413004006,15.0,9009141300
273596,90091413004007,15.0,9009141300
273597,90091413004008,15.0,9009141300
273598,90091413004009,15.0,9009141300
273599,90091413004010,15.0,9009141300
273600,90091413004011,15.0,9009141300
273715,90091413004012,15.0,9009141300
273716,90091413004013,15.0,9009141300
273601,90091413004014,15.0,9009141300
273602,90091413004015,15.0,9009141300
273722,90091413004019,15.0,9009141300
273723,90091413004020,15.0,9009141300
273724,90091413004021,15.0,9009141300
273605,90091413004022,15.0,9009141300
273606,90091413004023,15.0,9009141300
273727,90091413004024,15.0,9009141300
273607,90091413004025,15.0,9009141300
273608,90091413004026,15.0,9009141300
273730,90091413004027,15.0,9009141300
273731,90091413004028,15.0,9009141300
273733,90091413004030,15.0,9009141300
273544,90091413004032,18.0,9009141300
273743,90091413004040,15.0,9009141300
273616,90091413004041,15.0,9009141300
274082,90091414001001,15.0,9009141400
274083,90091414001002,15.0,9009141400
274640,90091415006007,15.0,9009141500
274650,90091415007009,15.0,9009141500
274919,90091416002007,15.0,9009141600
274931,90091416004000,15.0,9009141600
275016,90091416004002,15.0,9009141600
275216,90091418001003,15.0,9009141800
275231,90091418002002,15.0,9009141800
275239,90091418003005,15.0,9009141800
275244,90091418004004,15.0,9009141800
275616,90091419002007,15.0,9009141900
275526,90091419002009,15.0,9009141900
275582,90091419005001,15.0,9009141900
275536,90091419005003,0.0,9009141900
275541,90091419005008,0.0,9009141900
275550,90091419005017,0.0,9009141900
275807,90091420002009,18.0,9009142000
275841,90091420003006,15.0,9009142000
275842,90091420003007,15.0,9009142000
276010,90091421001002,15.0,9009142100
276014,90091421001006,15.0,9009142100
276018,90091421001010,15.0,9009142100
276020,90091421001012,15.0,9009142100
276021,90091421001013,15.0,9009142100
276022,90091421001014,15.0,9009142100
275995,90091421001015,18.0,9009142100
276024,90091421001016,15.0,9009142100
276030,90091421001022,15.0,9009142100
276031,90091421001023,15.0,9009142100
276032,90091421001024,15.0,9009142100
276006,90091421001028,18.0,9009142100
276038,90091421001030,15.0,9009142100
276213,90091422001000,0.0,9009142200
276184,90091422001001,18.0,9009142200
276185,90091422001002,18.0,9009142200
276186,90091422001003,18.0,9009142200
276219,90091422001006,15.0,9009142200
276220,90091422001007,15.0,9009142200
276221,90091422001008,15.0,9009142200
276222,90091422001009,15.0,9009142200
276226,90091422001013,15.0,9009142200
276199,90091422001020,18.0,9009142200
276234,90091422001022,15.0,9009142200
